Day of Created At,Id,Type,Projects Count
"11 February, 2017",5620,employer,0
"11 February, 2017",5621,employer,0
"11 February, 2017",5622,employer,9
"11 February, 2017",5623,employer,0
"11 February, 2017",5625,employer,0
"11 February, 2017",5626,employer,0
"11 February, 2017",5627,employer,0
"11 February, 2017",5629,employer,0
"11 February, 2017",5632,employer,0
"11 February, 2017",5634,employer,0
"11 February, 2017",5635,employer,0
"11 February, 2017",5636,employer,0
"11 February, 2017",5637,employer,0
"11 February, 2017",5642,employer,0
"11 February, 2017",5644,employer,0
"11 February, 2017",5645,employer,0
"11 February, 2017",5647,employer,0
"11 February, 2017",5648,employer,0
"11 February, 2017",5649,employer,0
"11 February, 2017",5650,employer,0
"11 February, 2017",5682,employer,3
"11 February, 2017",5686,employer,1
"11 February, 2017",5687,employer,0
"11 February, 2017",5688,employer,0
"11 February, 2017",5689,employer,0
"11 February, 2017",5690,employer,0
"11 February, 2017",5691,employer,0
"11 February, 2017",5693,employer,9
"11 February, 2017",5696,employer,0
"11 February, 2017",5699,employer,0
"11 February, 2017",5705,employer,0
"11 February, 2017",5714,employer,0
"11 February, 2017",5722,employer,0
"11 February, 2017",5723,employer,0
"11 February, 2017",5724,employer,0
"11 February, 2017",5725,employer,0
"11 February, 2017",5727,employer,0
"11 February, 2017",5729,employer,0
"11 February, 2017",5730,employer,0
"11 February, 2017",5735,employer,0
"11 February, 2017",5736,employer,0
"11 February, 2017",5738,employer,0
"11 February, 2017",5739,employer,2
"11 February, 2017",5741,employer,0
"11 February, 2017",5742,employer,0
"11 February, 2017",5743,employer,0
"11 February, 2017",5745,employer,0
"11 February, 2017",5746,employer,0
"11 February, 2017",5747,employer,0
"11 February, 2017",5748,employer,0
"11 February, 2017",5749,employer,0
"11 February, 2017",5750,employer,0
"11 February, 2017",5751,employer,0
"11 February, 2017",5753,employer,0
"11 February, 2017",5756,employer,0
"11 February, 2017",5759,employer,0
"11 February, 2017",5763,employer,0
"11 February, 2017",5766,employer,0
"11 February, 2017",5790,employer,0
"11 February, 2017",5791,employer,0
"11 February, 2017",5801,employer,0
"11 February, 2017",5802,employer,0
"11 February, 2017",5820,employer,0
"11 February, 2017",5821,employer,0
"11 February, 2017",5823,employer,0
"11 February, 2017",5830,employer,0
"11 February, 2017",5832,employer,0
"11 February, 2017",5835,employer,0
"11 February, 2017",5836,employer,0
"11 February, 2017",5837,employer,0
"11 February, 2017",5843,employer,0
"11 February, 2017",5844,employer,0
"11 February, 2017",5845,employer,1
"11 February, 2017",5847,employer,0
"11 February, 2017",5849,employer,0
"11 February, 2017",5855,employer,1
"11 February, 2017",5875,employer,0
"11 February, 2017",5897,employer,0
"11 February, 2017",5902,employer,0
"11 February, 2017",5907,employer,0
"11 February, 2017",5908,employer,1
"11 February, 2017",5919,employer,0
"11 February, 2017",5925,employer,0
"11 February, 2017",5931,employer,0
"11 February, 2017",5960,employer,0
"11 February, 2017",5994,employer,0
"11 February, 2017",6012,employer,0
"11 February, 2017",6017,employer,0
"11 February, 2017",6019,employer,0
"11 February, 2017",6031,employer,1
"11 February, 2017",6032,employer,0
"11 February, 2017",6037,employer,0
"11 February, 2017",6050,employer,0
"11 February, 2017",6075,employer,0
"11 February, 2017",6081,employer,0
"11 February, 2017",6085,employer,0
"11 February, 2017",6093,employer,0
"11 February, 2017",6122,employer,0
"11 February, 2017",6126,employer,0
"11 February, 2017",6138,employer,0
"11 February, 2017",6151,employer,0
"11 February, 2017",6155,employer,0
"11 February, 2017",6159,employer,0
"11 February, 2017",6160,employer,0
"11 February, 2017",6161,employer,0
"11 February, 2017",6166,employer,0
"11 February, 2017",6169,employer,0
"11 February, 2017",6174,employer,0
"11 February, 2017",6222,employer,0
"11 February, 2017",6245,employer,0
"11 February, 2017",6247,employer,0
"11 February, 2017",6248,employer,0
"11 February, 2017",6257,employer,0
"11 February, 2017",6265,employer,1
"11 February, 2017",6266,employer,0
"11 February, 2017",6271,employer,0
"11 February, 2017",6276,employer,0
"11 February, 2017",6293,employer,0
"11 February, 2017",6295,employer,1
"11 February, 2017",6298,employer,1
"11 February, 2017",6302,employer,1
"11 February, 2017",6303,employer,0
"11 February, 2017",6304,employer,0
"11 February, 2017",6305,employer,0
"11 February, 2017",6306,employer,0
"11 February, 2017",6307,employer,7
"11 February, 2017",6309,employer,3
"11 February, 2017",6312,employer,0
"11 February, 2017",6315,employer,1
"11 February, 2017",6317,employer,1
"11 February, 2017",6320,employer,4
"11 February, 2017",6328,employer,0
"11 February, 2017",6329,employer,0
"11 February, 2017",6331,employer,0
"11 February, 2017",6348,employer,0
"11 February, 2017",6353,employer,0
"11 February, 2017",6359,employer,0
"11 February, 2017",6361,employer,0
"11 February, 2017",6364,employer,0
"11 February, 2017",6365,employer,0
"11 February, 2017",6391,employer,0
"11 February, 2017",6403,employer,0
"11 February, 2017",6408,employer,0
"11 February, 2017",6409,employer,0
"11 February, 2017",6414,employer,0
"11 February, 2017",6439,employer,0
"11 February, 2017",6450,employer,3
"11 February, 2017",6453,employer,0
"11 February, 2017",6459,employer,0
"11 February, 2017",6474,employer,2
"11 February, 2017",6478,employer,0
"11 February, 2017",6479,employer,0
"11 February, 2017",6482,employer,0
"11 February, 2017",6486,employer,0
"11 February, 2017",6487,employer,0
"11 February, 2017",6490,employer,0
"11 February, 2017",6493,employer,0
"11 February, 2017",6494,employer,0
"13 February, 2017",6527,employer,0
"13 February, 2017",6532,employer,1
"13 February, 2017",6542,employer,1
"13 February, 2017",6545,employer,1
"13 February, 2017",6548,employer,1
"13 February, 2017",6550,employer,0
"13 February, 2017",6554,employer,1
"13 February, 2017",6563,employer,0
"13 February, 2017",6564,employer,0
"13 February, 2017",6579,employer,1
"13 February, 2017",6581,employer,1
"13 February, 2017",6582,employer,0
"13 February, 2017",6584,employer,0
"13 February, 2017",6592,employer,0
"13 February, 2017",6593,employer,0
"13 February, 2017",6595,employer,0
"13 February, 2017",6596,employer,0
"13 February, 2017",6598,employer,0
"13 February, 2017",6599,employer,0
"13 February, 2017",6600,employer,1
"13 February, 2017",6601,employer,0
"13 February, 2017",6610,employer,1
"13 February, 2017",6614,employer,0
"13 February, 2017",6616,employer,0
"13 February, 2017",6617,employer,0
"13 February, 2017",6618,employer,0
"13 February, 2017",6619,employer,0
"13 February, 2017",6620,employer,0
"13 February, 2017",6622,employer,0
"13 February, 2017",6627,employer,0
"13 February, 2017",6628,employer,0
"13 February, 2017",6632,employer,0
"13 February, 2017",6634,employer,0
"13 February, 2017",6636,employer,0
"13 February, 2017",6640,employer,0
"13 February, 2017",6641,employer,0
"13 February, 2017",6646,employer,0
"13 February, 2017",6650,employer,0
"13 February, 2017",6659,employer,0
"13 February, 2017",6662,employer,0
"13 February, 2017",6667,employer,1
"13 February, 2017",6671,employer,0
"13 February, 2017",6672,employer,0
"13 February, 2017",6674,employer,1
"13 February, 2017",6675,employer,0
"13 February, 2017",6678,employer,0
"13 February, 2017",6680,employer,0
"13 February, 2017",6682,employer,4
"13 February, 2017",6689,employer,0
"13 February, 2017",6690,employer,7
"13 February, 2017",6693,employer,0
"13 February, 2017",6694,employer,0
"13 February, 2017",6698,employer,0
"13 February, 2017",6699,employer,0
"13 February, 2017",6700,employer,0
"13 February, 2017",6708,employer,1
"13 February, 2017",6710,employer,0
"13 February, 2017",6718,employer,0
"13 February, 2017",6720,employer,0
"13 February, 2017",6724,employer,0
"13 February, 2017",6728,employer,0
"13 February, 2017",6737,employer,0
"13 February, 2017",6738,employer,8
"13 February, 2017",6746,employer,1
"13 February, 2017",6753,employer,1
"13 February, 2017",6755,employer,0
"13 February, 2017",6756,employer,0
"13 February, 2017",6758,employer,0
"13 February, 2017",6763,employer,0
"13 February, 2017",6764,employer,0
"13 February, 2017",6765,employer,0
"13 February, 2017",6766,employer,0
"13 February, 2017",6767,employer,0
"13 February, 2017",6769,employer,0
"13 February, 2017",6777,employer,0
"13 February, 2017",6780,employer,0
"13 February, 2017",6781,employer,0
"13 February, 2017",6793,employer,0
"13 February, 2017",6798,employer,0
"13 February, 2017",6799,employer,0
"13 February, 2017",6800,employer,0
"13 February, 2017",6801,employer,0
"13 February, 2017",6803,employer,0
"13 February, 2017",6809,employer,0
"13 February, 2017",6812,employer,1
"13 February, 2017",6813,employer,1
"13 February, 2017",6817,employer,0
"13 February, 2017",6818,employer,0
"13 February, 2017",6820,employer,0
"13 February, 2017",6821,employer,0
"13 February, 2017",6823,employer,0
"13 February, 2017",6824,employer,0
"13 February, 2017",6825,employer,1
"13 February, 2017",6826,employer,0
"13 February, 2017",6827,employer,0
"13 February, 2017",6828,employer,0
"13 February, 2017",6829,employer,0
"13 February, 2017",6830,employer,0
"13 February, 2017",6831,employer,0
"13 February, 2017",6834,employer,0
"13 February, 2017",6835,employer,0
"13 February, 2017",6836,employer,1
"13 February, 2017",6839,employer,0
"13 February, 2017",6840,employer,0
"13 February, 2017",6841,employer,0
"13 February, 2017",6843,employer,1
"13 February, 2017",6844,employer,0
"13 February, 2017",6845,employer,0
"13 February, 2017",6846,employer,0
"13 February, 2017",6847,employer,0
"13 February, 2017",6848,employer,0
"13 February, 2017",6849,employer,1
"13 February, 2017",6851,employer,1
"13 February, 2017",6852,employer,0
"13 February, 2017",6853,employer,1
"13 February, 2017",6854,employer,0
"13 February, 2017",6855,employer,0
"13 February, 2017",6856,employer,0
"13 February, 2017",6857,employer,0
"13 February, 2017",6858,employer,0
"13 February, 2017",6859,employer,0
"13 February, 2017",6860,employer,0
"13 February, 2017",6861,employer,0
"13 February, 2017",6862,employer,0
"13 February, 2017",6863,employer,0
"13 February, 2017",6864,employer,0
"13 February, 2017",6865,employer,0
"13 February, 2017",6866,employer,0
"13 February, 2017",6867,employer,0
"13 February, 2017",6868,employer,0
"13 February, 2017",6869,employer,0
"13 February, 2017",6872,employer,0
"13 February, 2017",6874,employer,0
"13 February, 2017",6875,employer,0
"13 February, 2017",6876,employer,1
"13 February, 2017",6880,employer,3
"13 February, 2017",6882,employer,0
"13 February, 2017",6883,employer,1
"13 February, 2017",6884,employer,0
"13 February, 2017",6885,employer,0
"13 February, 2017",6886,employer,0
"13 February, 2017",6887,employer,0
"13 February, 2017",6891,employer,0
"13 February, 2017",6893,employer,0
"13 February, 2017",6894,employer,1
"13 February, 2017",6895,employer,0
"13 February, 2017",6896,employer,0
"13 February, 2017",6901,employer,0
"13 February, 2017",6903,employer,0
"13 February, 2017",6904,employer,0
"13 February, 2017",6906,employer,0
"13 February, 2017",6910,employer,0
"13 February, 2017",6911,employer,0
"13 February, 2017",6912,employer,0
"13 February, 2017",6914,employer,0
"13 February, 2017",6915,employer,0
"13 February, 2017",6917,employer,0
"13 February, 2017",6919,employer,1
"13 February, 2017",6921,employer,0
"13 February, 2017",6922,employer,0
"13 February, 2017",6927,employer,0
"13 February, 2017",6928,employer,0
"13 February, 2017",6929,employer,0
"13 February, 2017",6930,employer,0
"13 February, 2017",6931,employer,0
"13 February, 2017",6932,employer,0
"13 February, 2017",6933,employer,1
"13 February, 2017",6935,employer,0
"13 February, 2017",6936,employer,1
"13 February, 2017",6937,employer,0
"13 February, 2017",6939,employer,0
"13 February, 2017",6942,employer,0
"13 February, 2017",6943,employer,0
"13 February, 2017",6944,employer,0
"13 February, 2017",6945,employer,0
"13 February, 2017",6946,employer,1
"13 February, 2017",6947,employer,0
"13 February, 2017",6948,employer,1
"13 February, 2017",6951,employer,1
"13 February, 2017",6953,employer,0
"13 February, 2017",6954,employer,0
"13 February, 2017",6955,employer,0
"13 February, 2017",6956,employer,0
"13 February, 2017",6957,employer,3
"13 February, 2017",6958,employer,0
"13 February, 2017",6962,employer,0
"13 February, 2017",6963,employer,1
"13 February, 2017",6965,employer,0
"13 February, 2017",6966,employer,0
"13 February, 2017",6970,employer,0
"13 February, 2017",6971,employer,1
"13 February, 2017",6972,employer,1
"13 February, 2017",6973,employer,1
"13 February, 2017",6974,employer,0
"13 February, 2017",6975,employer,1
"13 February, 2017",6976,employer,0
"13 February, 2017",6977,employer,0
"13 February, 2017",6979,employer,0
"13 February, 2017",6980,employer,0
"13 February, 2017",6984,employer,0
"13 February, 2017",6987,employer,0
"13 February, 2017",6993,employer,0
"13 February, 2017",6994,employer,1
"13 February, 2017",6995,employer,0
"13 February, 2017",6996,employer,0
"13 February, 2017",6998,employer,1
"13 February, 2017",6999,employer,0
"13 February, 2017",7002,employer,0
"13 February, 2017",7003,employer,0
"13 February, 2017",7004,employer,0
"13 February, 2017",7005,employer,0
"13 February, 2017",7007,employer,1
"13 February, 2017",7016,employer,1
"13 February, 2017",7018,employer,0
"13 February, 2017",7020,employer,0
"13 February, 2017",7023,employer,1
"13 February, 2017",7034,employer,0
"13 February, 2017",7035,employer,0
"13 February, 2017",7036,employer,1
"13 February, 2017",7037,employer,0
"13 February, 2017",7038,employer,0
"13 February, 2017",7039,employer,1
"13 February, 2017",7041,employer,0
"13 February, 2017",7042,employer,1
"13 February, 2017",7043,employer,0
"13 February, 2017",7044,employer,0
"13 February, 2017",7045,employer,0
"13 February, 2017",7046,employer,0
"13 February, 2017",7047,employer,0
"13 February, 2017",7053,employer,0
"13 February, 2017",7054,employer,1
"13 February, 2017",7055,employer,0
"13 February, 2017",7056,employer,0
"13 February, 2017",7057,employer,0
"13 February, 2017",7062,employer,0
"13 February, 2017",7063,employer,0
"13 February, 2017",7076,employer,0
"13 February, 2017",7077,employer,0
"13 February, 2017",7078,employer,0
"13 February, 2017",7080,employer,0
"13 February, 2017",7083,employer,0
"13 February, 2017",7085,employer,1
"13 February, 2017",7087,employer,0
"13 February, 2017",7088,employer,0
"13 February, 2017",7092,employer,0
"13 February, 2017",7093,employer,0
"13 February, 2017",7094,employer,0
"13 February, 2017",7096,employer,0
"13 February, 2017",7097,employer,0
"13 February, 2017",7098,employer,0
"13 February, 2017",7100,employer,0
"13 February, 2017",7101,employer,0
"13 February, 2017",7102,employer,0
"13 February, 2017",7104,employer,0
"13 February, 2017",7109,employer,0
"13 February, 2017",7113,employer,1
"13 February, 2017",7115,employer,0
"13 February, 2017",7117,employer,0
"13 February, 2017",7120,employer,1
"13 February, 2017",7122,employer,1
"13 February, 2017",7125,employer,0
"13 February, 2017",7128,employer,1
"13 February, 2017",7130,employer,0
"13 February, 2017",7131,employer,0
"13 February, 2017",7133,employer,0
"13 February, 2017",7135,employer,0
"13 February, 2017",7136,employer,0
"13 February, 2017",7137,employer,1
"13 February, 2017",7138,employer,0
"13 February, 2017",7139,employer,0
"13 February, 2017",7140,employer,0
"13 February, 2017",7147,employer,0
"13 February, 2017",7152,employer,0
"13 February, 2017",7153,employer,0
"13 February, 2017",7157,employer,0
"13 February, 2017",7161,employer,0
"13 February, 2017",7162,employer,0
"13 February, 2017",7163,employer,0
"13 February, 2017",7165,employer,0
"13 February, 2017",7166,employer,0
"13 February, 2017",7170,employer,0
"13 February, 2017",7171,employer,0
"13 February, 2017",7172,employer,0
"13 February, 2017",7177,employer,0
"13 February, 2017",7178,employer,0
"13 February, 2017",7179,employer,0
"13 February, 2017",7181,employer,0
"13 February, 2017",7183,employer,0
"13 February, 2017",7186,employer,0
"13 February, 2017",7189,employer,1
"13 February, 2017",7190,employer,0
"13 February, 2017",7191,employer,0
"13 February, 2017",7199,employer,1
"13 February, 2017",7201,employer,1
"13 February, 2017",7205,employer,0
"13 February, 2017",7208,employer,0
"13 February, 2017",7210,employer,0
"13 February, 2017",7211,employer,1
"13 February, 2017",7239,employer,1
"13 February, 2017",7241,employer,0
"13 February, 2017",7242,employer,0
"13 February, 2017",7243,employer,0
"13 February, 2017",7244,employer,0
"13 February, 2017",7245,employer,0
"13 February, 2017",7249,employer,0
"13 February, 2017",7251,employer,0
"13 February, 2017",7257,employer,1
"13 February, 2017",7258,employer,0
"13 February, 2017",7261,employer,0
"13 February, 2017",7262,employer,1
"13 February, 2017",7264,employer,0
"13 February, 2017",7267,employer,0
"13 February, 2017",7269,employer,0
"13 February, 2017",7281,employer,0
"13 February, 2017",7282,employer,0
"13 February, 2017",7284,employer,0
"13 February, 2017",7291,employer,0
"13 February, 2017",7292,employer,0
"13 February, 2017",7293,employer,0
"13 February, 2017",7295,employer,0
"13 February, 2017",7296,employer,0
"13 February, 2017",7297,employer,0
"13 February, 2017",7300,employer,0
"13 February, 2017",7302,employer,0
"13 February, 2017",7304,employer,1
"13 February, 2017",7307,employer,0
"13 February, 2017",7318,employer,0
"13 February, 2017",7326,employer,1
"13 February, 2017",7336,employer,0
"13 February, 2017",7337,employer,0
"13 February, 2017",7338,employer,0
"13 February, 2017",7347,employer,0
"13 February, 2017",7348,employer,1
"13 February, 2017",7350,employer,0
"13 February, 2017",7352,employer,0
"13 February, 2017",7360,employer,0
"13 February, 2017",7361,employer,0
"13 February, 2017",7362,employer,1
"13 February, 2017",7363,employer,0
"13 February, 2017",7365,employer,1
"13 February, 2017",7366,employer,1
"13 February, 2017",7373,employer,0
"13 February, 2017",7375,employer,0
"13 February, 2017",7376,employer,0
"13 February, 2017",7377,employer,1
"13 February, 2017",7380,employer,1
"13 February, 2017",7383,employer,0
"13 February, 2017",7387,employer,1
"13 February, 2017",7388,employer,0
"13 February, 2017",7389,employer,1
"13 February, 2017",7392,employer,1
"13 February, 2017",7393,employer,1
"13 February, 2017",7400,employer,0
"13 February, 2017",7402,employer,0
"13 February, 2017",7405,employer,1
"13 February, 2017",7406,employer,0
"13 February, 2017",7408,employer,0
"13 February, 2017",7411,employer,1
"13 February, 2017",7425,employer,0
"13 February, 2017",7437,employer,1
"13 February, 2017",7444,employer,0
"13 February, 2017",7451,employer,0
"13 February, 2017",7454,employer,1
"13 February, 2017",7462,employer,0
"13 February, 2017",7465,employer,0
"13 February, 2017",7501,employer,1
"13 February, 2017",7507,employer,1
"13 February, 2017",7571,employer,0
"13 February, 2017",7583,employer,2
"13 February, 2017",7607,employer,0
"13 February, 2017",7609,employer,0
"13 February, 2017",7612,employer,1
"13 February, 2017",7613,employer,0
"13 February, 2017",7617,employer,0
"13 February, 2017",7628,employer,0
"13 February, 2017",7629,employer,1
"13 February, 2017",7636,employer,2
"13 February, 2017",7639,employer,1
"13 February, 2017",7640,employer,1
"13 February, 2017",7655,employer,1
"13 February, 2017",7659,employer,0
"13 February, 2017",7663,employer,1
"13 February, 2017",7683,employer,1
"13 February, 2017",7687,employer,0
"13 February, 2017",7688,employer,6
"13 February, 2017",7689,employer,0
"13 February, 2017",7691,employer,0
"13 February, 2017",7692,employer,7
"13 February, 2017",7695,employer,1
"13 February, 2017",7697,employer,1
"13 February, 2017",7702,employer,1
"13 February, 2017",7708,employer,0
"13 February, 2017",7711,employer,0
"13 February, 2017",7712,employer,1
"13 February, 2017",7713,employer,0
"13 February, 2017",7721,employer,2
"13 February, 2017",7747,employer,1
"13 February, 2017",7762,employer,1
"13 February, 2017",7763,employer,0
"20 February, 2017",7779,employer,0
"20 February, 2017",7783,employer,0
"20 February, 2017",7789,employer,1
"20 February, 2017",7793,employer,0
"20 February, 2017",7804,employer,0
"20 February, 2017",7805,employer,1
"20 February, 2017",7807,employer,1
"20 February, 2017",7811,employer,1
"20 February, 2017",7812,employer,4
"20 February, 2017",7813,employer,3
"20 February, 2017",7815,employer,1
"20 February, 2017",7819,employer,0
"20 February, 2017",7825,employer,3
"20 February, 2017",7828,employer,1
"20 February, 2017",7829,employer,1
"20 February, 2017",7832,employer,1
"20 February, 2017",7836,employer,1
"20 February, 2017",7867,employer,1
"20 February, 2017",7888,employer,0
"20 February, 2017",7903,employer,0
"21 February, 2017",7907,employer,0
"21 February, 2017",7912,employer,4
"21 February, 2017",7913,employer,1
"21 February, 2017",7914,employer,1
"21 February, 2017",7933,employer,1
"22 February, 2017",7947,employer,2
"22 February, 2017",7950,employer,0
"22 February, 2017",7953,employer,1
"22 February, 2017",7954,employer,1
"22 February, 2017",7960,employer,1
"23 February, 2017",7962,employer,1
"23 February, 2017",7964,employer,0
"23 February, 2017",7968,employer,0
"23 February, 2017",7971,employer,1
"23 February, 2017",7973,employer,1
"23 February, 2017",7974,employer,4
"23 February, 2017",7975,employer,4
"23 February, 2017",7976,employer,3
"23 February, 2017",7978,employer,2
"23 February, 2017",7981,employer,0
"23 February, 2017",7982,employer,1
"23 February, 2017",7983,employer,0
"23 February, 2017",7985,employer,2
"23 February, 2017",7986,employer,1
"23 February, 2017",7988,employer,0
"23 February, 2017",7991,employer,0
"24 February, 2017",7994,employer,1
"24 February, 2017",7995,employer,0
"24 February, 2017",7996,employer,2
"24 February, 2017",7997,employer,2
"24 February, 2017",7998,employer,2
"24 February, 2017",8002,employer,1
"24 February, 2017",8006,employer,0
"25 February, 2017",8018,employer,1
"26 February, 2017",8026,employer,1
"27 February, 2017",8039,employer,1
"27 February, 2017",8044,employer,2
"27 February, 2017",8050,employer,7
"27 February, 2017",8051,employer,2
"27 February, 2017",8059,employer,0
"28 February, 2017",8065,employer,2
"28 February, 2017",8078,employer,3
"28 February, 2017",8081,employer,0
"28 February, 2017",8083,employer,1
"28 February, 2017",8086,employer,2
"28 February, 2017",8088,employer,0
"1 March, 2017",8093,employer,0
"1 March, 2017",8094,employer,0
"1 March, 2017",8102,employer,1
"1 March, 2017",8103,employer,0
"1 March, 2017",8106,employer,0
"1 March, 2017",8108,employer,2
"1 March, 2017",8112,employer,0
"1 March, 2017",8113,employer,1
"2 March, 2017",8133,employer,1
"2 March, 2017",8134,employer,1
"2 March, 2017",8137,employer,1
"2 March, 2017",8138,employer,1
"2 March, 2017",8140,employer,0
"2 March, 2017",8141,employer,1
"2 March, 2017",8147,employer,1
"3 March, 2017",8148,employer,7
"3 March, 2017",8149,employer,2
"3 March, 2017",8151,employer,0
"3 March, 2017",8164,employer,1
"3 March, 2017",8166,employer,0
"6 March, 2017",8224,employer,2
"6 March, 2017",8226,employer,1
"6 March, 2017",8228,employer,0
"6 March, 2017",8237,employer,1
"6 March, 2017",8243,employer,1
"6 March, 2017",8244,employer,1
"7 March, 2017",8267,employer,1
"7 March, 2017",8281,employer,1
"7 March, 2017",8285,employer,0
"7 March, 2017",8286,employer,1
"7 March, 2017",8289,employer,2
"7 March, 2017",8295,employer,0
"8 March, 2017",8304,employer,1
"8 March, 2017",8314,employer,1
"8 March, 2017",8315,employer,1
"8 March, 2017",8316,employer,2
"8 March, 2017",8323,employer,1
"8 March, 2017",8324,employer,0
"9 March, 2017",8327,employer,0
"9 March, 2017",8329,employer,1
"9 March, 2017",8332,employer,1
"9 March, 2017",8336,employer,1
"9 March, 2017",8344,employer,0
"9 March, 2017",8349,employer,2
"9 March, 2017",8351,employer,1
"9 March, 2017",8353,employer,2
"10 March, 2017",8360,employer,0
"10 March, 2017",8361,employer,1
"10 March, 2017",8367,employer,0
"10 March, 2017",8369,employer,1
"10 March, 2017",8372,employer,1
"10 March, 2017",8373,employer,0
"10 March, 2017",8374,employer,2
"10 March, 2017",8377,employer,3
"10 March, 2017",8378,employer,1
"10 March, 2017",8379,employer,0
"10 March, 2017",8381,employer,1
"11 March, 2017",8390,employer,1
"13 March, 2017",8402,employer,2
"13 March, 2017",8405,employer,0
"13 March, 2017",8413,employer,1
"13 March, 2017",8414,employer,1
"14 March, 2017",8421,employer,1
"14 March, 2017",8423,employer,2
"14 March, 2017",8427,employer,1
"14 March, 2017",8428,employer,0
"14 March, 2017",8429,employer,0
"14 March, 2017",8430,employer,0
"14 March, 2017",8431,employer,1
"14 March, 2017",8432,employer,2
"14 March, 2017",8433,employer,0
"15 March, 2017",8442,employer,1
"15 March, 2017",8444,employer,1
"15 March, 2017",8445,employer,0
"15 March, 2017",8446,employer,0
"15 March, 2017",8447,employer,1
"15 March, 2017",8449,employer,1
"15 March, 2017",8453,employer,1
"15 March, 2017",8454,employer,0
"15 March, 2017",8455,employer,1
"15 March, 2017",8456,employer,0
"15 March, 2017",8457,employer,1
"15 March, 2017",8459,employer,0
"16 March, 2017",8470,employer,1
"16 March, 2017",8472,employer,0
"16 March, 2017",8474,employer,0
"16 March, 2017",8481,employer,0
"16 March, 2017",8483,employer,1
"16 March, 2017",8485,employer,0
"16 March, 2017",8486,employer,0
"16 March, 2017",8488,employer,0
"16 March, 2017",8496,employer,1
"16 March, 2017",8505,employer,1
"16 March, 2017",8508,employer,1
"17 March, 2017",8526,employer,0
"17 March, 2017",8528,employer,2
"17 March, 2017",8530,employer,0
"17 March, 2017",8532,employer,1
"17 March, 2017",8550,employer,0
"17 March, 2017",8551,employer,2
"17 March, 2017",8555,employer,0
"17 March, 2017",8556,employer,1
"18 March, 2017",8559,employer,1
"19 March, 2017",8563,employer,0
"20 March, 2017",8566,employer,1
"20 March, 2017",8568,employer,1
"20 March, 2017",8569,employer,2
"20 March, 2017",8571,employer,1
"20 March, 2017",8572,employer,0
"20 March, 2017",8575,employer,0
"20 March, 2017",8579,employer,0
"20 March, 2017",8581,employer,0
"20 March, 2017",8583,employer,0
"20 March, 2017",8585,employer,1
"21 March, 2017",8595,employer,0
"21 March, 2017",8597,employer,1
"21 March, 2017",8599,employer,1
"21 March, 2017",8600,employer,0
"21 March, 2017",8601,employer,1
"21 March, 2017",8603,employer,0
"22 March, 2017",8607,employer,1
"22 March, 2017",8608,employer,1
"22 March, 2017",8609,employer,0
"22 March, 2017",8610,employer,1
"22 March, 2017",8611,employer,0
"22 March, 2017",8612,employer,0
"22 March, 2017",8613,employer,1
"22 March, 2017",8617,employer,0
"23 March, 2017",8622,employer,9
"23 March, 2017",8630,employer,2
"23 March, 2017",8633,employer,1
"23 March, 2017",8634,employer,0
"23 March, 2017",8635,employer,1
"23 March, 2017",8636,employer,1
"23 March, 2017",8637,employer,1
"23 March, 2017",8638,employer,0
"23 March, 2017",8640,employer,1
"23 March, 2017",8641,employer,2
"23 March, 2017",8644,employer,1
"23 March, 2017",8645,employer,1
"23 March, 2017",8646,employer,1
"23 March, 2017",8648,employer,0
"24 March, 2017",8657,employer,1
"24 March, 2017",8658,employer,1
"24 March, 2017",8659,employer,0
"24 March, 2017",8660,employer,0
"24 March, 2017",8663,employer,0
"24 March, 2017",8664,employer,2
"24 March, 2017",8665,employer,1
"24 March, 2017",8667,employer,1
"24 March, 2017",8669,employer,1
"24 March, 2017",8670,employer,1
"25 March, 2017",8671,employer,1
"25 March, 2017",8673,employer,0
"25 March, 2017",8675,employer,3
"26 March, 2017",8683,employer,1
"27 March, 2017",8686,employer,1
"27 March, 2017",8689,employer,1
"27 March, 2017",8690,employer,1
"27 March, 2017",8691,employer,1
"27 March, 2017",8694,employer,4
"27 March, 2017",8695,employer,0
"27 March, 2017",8699,employer,1
"27 March, 2017",8700,employer,1
"27 March, 2017",8703,employer,0
"27 March, 2017",8705,employer,0
"28 March, 2017",8707,employer,0
"28 March, 2017",8711,employer,0
"28 March, 2017",8717,employer,0
"28 March, 2017",8721,employer,1
"28 March, 2017",8722,employer,1
"28 March, 2017",8725,employer,1
"28 March, 2017",8726,employer,1
"28 March, 2017",8727,employer,1
"29 March, 2017",8739,employer,0
"29 March, 2017",8740,employer,1
"29 March, 2017",8745,employer,1
"29 March, 2017",8746,employer,0
"29 March, 2017",8747,employer,2
"29 March, 2017",8750,employer,1
"29 March, 2017",8751,employer,1
"29 March, 2017",8752,employer,0
"29 March, 2017",8759,employer,0
"29 March, 2017",8760,employer,0
"29 March, 2017",8761,employer,0
"29 March, 2017",8763,employer,1
"29 March, 2017",8764,employer,2
"29 March, 2017",8768,employer,1
"29 March, 2017",8784,employer,2
"30 March, 2017",8794,employer,1
"30 March, 2017",8795,employer,0
"30 March, 2017",8800,employer,2
"30 March, 2017",8809,employer,1
"30 March, 2017",8817,employer,1
"30 March, 2017",8836,employer,0
"30 March, 2017",8837,employer,1
"30 March, 2017",8839,employer,1
"30 March, 2017",8844,employer,0
"31 March, 2017",8865,employer,1
